DIPEPabc2				rxn05540	MNXR97473			iYO844								['rxn05540']	['MNXR97473']				
DIPEPabc3				rxn05541	MNXR97474			iYO844								['rxn05541']	['MNXR97474']				
DIPEPabc4				rxn05542	MNXR97475			iYO844								['rxn05542']	['MNXR97475']				
DIPEPabc5					MNXR97476			iYO844									['MNXR97476']				
DIPEPabc6				rxn05544	MNXR97477			iYO844								['rxn05544']	['MNXR97477']				
DIPEPabc7				rxn05545	MNXR97478			iYO844								['rxn05545']	['MNXR97478']				
DIPEPabc8				rxn05546	MNXR97479			iYO844								['rxn05546']	['MNXR97479']				
DIPEPabc9				rxn05547	MNXR97480			iYO844								['rxn05547']	['MNXR97480']				
DIPS				rxn03091	MNXR126037				iAF692											['rxn03091']	['MNXR126037']
DJENKabc		TRANS-RXN0-508		rxn05548	MNXR97483	TRANS-RXN0-508		iYO844						['META:TRANS-RXN0-508']		['rxn05548']	['MNXR97483']				
DKFPR				rxn10493	MNXR97486				iAF692											['rxn10493']	['MNXR97486']
DKFPS				rxn10494	MNXR97487				iAF692											['rxn10494']	['MNXR97487']
DKGLCNR1	2,5-diketo-D-gluconate reductase			rxn08345	MNXR97489		iML1515					['rxn08345']	['MNXR97489']								
DKGLCNR2x	2,5-diketo-D-gluconate reductase (NADH)			rxn08346	MNXR97490		iML1515					['rxn08346']	['MNXR97490']								
DKGLCNR2y	2,5-diketo-D-gluconate reductase (NADPH)	YIAE1-RXN	R08879	rxn08347	MNXR97491	YIAE1-RXN	iML1515			['META:YIAE1-RXN']	['R08879']	['rxn08347']	['MNXR97491']								
DKI					MNXR97492	5.3.1.17-RXN		iYO844									['MNXR97492']				
DKII					MNXR138245	1.1.1.127-RXN		iYO844									['MNXR138245']				
DKMD2K					MNXR97494	R147-RXN		iYO844									['MNXR97494']				
DKMD3M					MNXR97495			iYO844									['MNXR97495']				
DKMPASPL				rxn10495	MNXR97496				iAF692											['rxn10495']	['MNXR97496']
DM1PE		R82-RXN	R07393	rxn05105	MNXR125982			iYO844						['META:R82-RXN']	['R07393']	['rxn05105']	['MNXR125982']				
DMAMT			R09999		MNXR113388				iAF692										['R09999']		['MNXR113388']
DMATT	Dimethylallyltranstransferase	GPPSYN-RXN	R01658	rxn01213	MNXR97512	GPPSYN-RXN	iML1515	iYO844	iAF692	['META:GPPSYN-RXN']	['R01658']	['rxn01213']	['MNXR97512']	['META:GPPSYN-RXN']	['R01658']	['rxn01213']	['MNXR97512']	['META:GPPSYN-RXN']	['R01658']	['rxn01213']	['MNXR97512']
DMATT2				rxn10498	MNXR97513				iAF692											['rxn10498']	['MNXR97513']
DMAt				rxn10497	MNXR97514				iAF692											['rxn10497']	['MNXR97514']
DMHDRFS				rxn10499	MNXR97520				iAF692											['rxn10499']	['MNXR97520']
DMPPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)			rxn08352	MNXR97524		iML1515	iYO844				['rxn08352']	['MNXR97524']			['rxn08352']	['MNXR97524']				
DMQMT	3-Dimethylubiquinonol 3-methyltransferase	DHHB-METHYLTRANSFER-RXN		rxn08353	MNXR97527	DHHB-METHYLTRANSFER-RXN	iML1515			['META:DHHB-METHYLTRANSFER-RXN']		['rxn08353']	['MNXR97527']								
DMSOR1	Dimethyl sulfoxide reductase (Menaquinol 8)			rxn08354	MNXR97529		iML1515					['rxn08354']	['MNXR97529']								
DMSOR1pp	Dimethyl sulfoxide reductase (Menaquinol 8) (periplasm)			rxn08355; rxn10129	MNXR97530		iML1515					['rxn08355', 'rxn10129']	['MNXR97530']								
DMSOR2	Dimethyl sulfoxide reductase (Demethylmenaquinol 8)			rxn08356	MNXR97531		iML1515					['rxn08356']	['MNXR97531']								
DMSOR2pp	Dimethyl sulfoxide reductase (Demethylmenaquinol 8) (periplasm)			rxn10130; rxn08357	MNXR97532		iML1515					['rxn08357', 'rxn10130']	['MNXR97532']								
DMSOtex	Dimethyl sulfoxide transport via diffusion (extracellular to periplasm)	TRANS-RXN0-273		rxn08358	MNXR97533	TRANS-RXN0-273	iML1515			['META:TRANS-RXN0-273']		['rxn08358']	['MNXR97533']								
DMSOtpp	Dimethyl sulfoxide transport via diffusion (periplasm)	TRANS-RXN0-273		rxn08358	MNXR97533	TRANS-RXN0-273	iML1515			['META:TRANS-RXN0-273']		['rxn08358']	['MNXR97533']								
DMSt				rxn10500; rxn08359	MNXR97534				iAF692											['rxn08359', 'rxn10500']	['MNXR97534']
DMStex	Dimethyl sulfide transport via diffusion (extracellular to periplasm)			rxn10500; rxn08359	MNXR97534		iML1515					['rxn08359', 'rxn10500']	['MNXR97534']								
DM_4crsol_c	Sink needed to allow p-Cresol to leave system	TRANS-RXN0-500			MNXR96888	TRANS-RXN0-500	iML1515			['META:TRANS-RXN0-500']			['MNXR96888']								
DM_5drib_c	Sink needed to allow 5'-deoxyribose to leave system				MNXR142736		iML1515						['MNXR142736']								
DM_aacald_c	Sink needed to allow aminoacetaldehyde to leave system				MNXR142747		iML1515						['MNXR142747']								
DM_amob_c	Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave system				MNXR142748		iML1515						['MNXR142748']								
DM_mththf_c	Sink needed to allow (2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran to leave system	TRANS-RXN0-453			MNXR124017	TRANS-RXN0-453	iML1515			['META:TRANS-RXN0-453']			['MNXR124017']								
DM_oxam_c	Sink needed to allow oxamate to leave system				MNXR131355		iML1515						['MNXR131355']								
DNMPPA	Dihydroneopterin monophosphate dephosphorylase	DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	R04621	rxn03168	MNXR126238		iML1515		iAF692	['META:DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN']	['R04621']	['rxn03168']	['MNXR126238']					['META:DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN']	['R04621']	['rxn03168']	['MNXR126238']
DNTPPA	Dihydroneopterin triphosphate pyrophosphatase	H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	R04638	rxn03173	MNXR97680		iML1515			['META:H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN']	['R04638']	['rxn03173']	['MNXR97680']								
DOGULNR	2,3 dioxo-L-gulonate reductase	RXN0-703	R02637	rxn01911	MNXR97688	RXN0-703	iML1515			['META:RXN0-703']	['R02637']	['rxn01911']	['MNXR97688']								
DOHDUS				rxn10501	MNXR97689				iAF692											['rxn10501']	['MNXR97689']
DOPAtex	Dopamine transport via diffusion (extracellular to periplasm)			rxn08363	MNXR97758		iML1515					['rxn08363']	['MNXR97758']								
DOXRBCNtex	Doxorubicin transport via diffusion (extracellular to periplasm)				MNXR97760		iML1515						['MNXR97760']								
DOXRBCNtpp	Doxorubicin transport via TolC system				MNXR97761		iML1515						['MNXR97761']								
DPCOAK	Dephospho-CoA kinase	DEPHOSPHOCOAKIN-RXN	R00130	rxn00100	MNXR97762	DEPHOSPHOCOAKIN-RXN	iML1515	iYO844	iAF692	['META:DEPHOSPHOCOAKIN-RXN']	['R00130']	['rxn00100']	['MNXR97762']	['META:DEPHOSPHOCOAKIN-RXN']	['R00130']	['rxn00100']	['MNXR97762']	['META:DEPHOSPHOCOAKIN-RXN']	['R00130']	['rxn00100']	['MNXR97762']
DPGase				rxn01104	MNXR126095				iAF692											['rxn01104']	['MNXR126095']
DPMVD		DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	R01121	rxn00829	MNXR97776	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN			iAF692									['META:DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN']	['R01121']	['rxn00829']	['MNXR97776']
DPMVD2				rxn10503	MNXR97777				iAF692											['rxn10503']	['MNXR97777']
DPR	2-dehydropantoate 2-reductase	2-DEHYDROPANTOATE-REDUCT-RXN	R02472	rxn01790	MNXR97779	2-DEHYDROPANTOATE-REDUCT-RXN	iML1515	iYO844	iAF692	['META:2-DEHYDROPANTOATE-REDUCT-RXN']	['R02472']	['rxn01790']	['MNXR97779']	['META:2-DEHYDROPANTOATE-REDUCT-RXN']	['R02472']	['rxn01790']	['MNXR97779']	['META:2-DEHYDROPANTOATE-REDUCT-RXN']	['R02472']	['rxn01790']	['MNXR97779']
DRBK			R02750	rxn01987	MNXR97781			iYO844							['R02750']	['rxn01987']	['MNXR97781']				
DRIBabc				rxn05549	MNXR97782			iYO844								['rxn05549']	['MNXR97782']				
DROPPRx					MNXR97785				iAF692												['MNXR97785']
DROPPRy					MNXR97786				iAF692												['MNXR97786']
DRPA	Deoxyribose-phosphate aldolase	DEOXYRIBOSE-P-ALD-RXN	R01066	rxn00784	MNXR97787		iML1515	iYO844		['META:DEOXYRIBOSE-P-ALD-RXN']	['R01066']	['rxn00784']	['MNXR97787']	['META:DEOXYRIBOSE-P-ALD-RXN']	['R01066']	['rxn00784']	['MNXR97787']				
DRTPPD					MNXR97788				iAF692												['MNXR97788']
DSBAO1	DsbA protein reoxidation reaction (aerobic)			rxn08366	MNXR97791		iML1515					['rxn08366']	['MNXR97791']								
DSBAO2	DsbA protein reoxidation reaction (anaerobic)			rxn08367	MNXR97792		iML1515					['rxn08367']	['MNXR97792']								
DSBCGT	DsbC:glutathione thiotransferase			rxn08368	MNXR97793		iML1515					['rxn08368']	['MNXR97793']								
DSBDR	DsbD reductase			rxn08369	MNXR97794		iML1515					['rxn08369']	['MNXR97794']								
DSBGGT	DsbG:glutathione thiotransferase			rxn08370	MNXR97795		iML1515					['rxn08370']	['MNXR97795']								
DSERDHr	D-serine dehydrogenase			rxn08371	MNXR97797		iML1515					['rxn08371']	['MNXR97797']								
DSERt2		RXN0-5130		rxn05649; rxn08372	MNXR97798	RXN0-5130		iYO844						['META:RXN0-5130']		['rxn05649', 'rxn08372']	['MNXR97798']				
DSERt2pp	D-serine transport in via proton symport (periplasm)	RXN0-5130		rxn05649; rxn08372	MNXR97798	RXN0-5130	iML1515			['META:RXN0-5130']		['rxn05649', 'rxn08372']	['MNXR97798']								
DSERtex	D-serine transport via diffusion (extracellular to periplasm)	TRANS-RXN0-495		rxn08373; rxn10965	MNXR97799	TRANS-RXN0-495	iML1515			['META:TRANS-RXN0-495']		['rxn08373', 'rxn10965']	['MNXR97799']								
DTARTD	D(-)-tartrate dehydratase	D--TARTRATE-DEHYDRATASE-RXN	R00340		MNXR97802	D--TARTRATE-DEHYDRATASE-RXN	iML1515			['META:D--TARTRATE-DEHYDRATASE-RXN']	['R00340']		['MNXR97802']								
DTMPK	DTMP kinase	DTMPKI-RXN	R02094	rxn01513	MNXR97804	DTMPKI-RXN	iML1515	iYO844	iAF692	['META:DTMPKI-RXN']	['R02094']	['rxn01513']	['MNXR97804']	['META:DTMPKI-RXN']	['R02094']	['rxn01513']	['MNXR97804']	['META:DTMPKI-RXN']	['R02094']	['rxn01513']	['MNXR97804']
DTMPt6				rxn05679	MNXR97805			iYO844								['rxn05679']	['MNXR97805']				
DTMPtex	DTMP transport via diffusion (extracellular to periplasm)			rxn08374	MNXR97806		iML1515					['rxn08374']	['MNXR97806']								
DUMPtex	DUMP transport via diffusion (extracellular to periplasm)			rxn09816; rxn08375	MNXR97813		iML1515					['rxn09816', 'rxn08375']	['MNXR97813']								
DURADx	Dihydrouracil dehydrogenase (NAD)	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	R00977	rxn00719	MNXR97816	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	iML1515			['META:DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN']	['R00977']	['rxn00719']	['MNXR97816']								
DURIK1	Deoxyuridine kinase (ATP:Deoxyuridine)	DURIDKI-RXN	R02099	rxn01518	MNXR97817	DURIDKI-RXN	iML1515	iYO844		['META:DURIDKI-RXN']	['R02099']	['rxn01518']	['MNXR97817']	['META:DURIDKI-RXN']	['R02099']	['rxn01518']	['MNXR97817']				
DURIPP	Deoxyuridine phosphorylase	URA-PHOSPH-RXN	R02484	rxn01799	MNXR97818	URA-PHOSPH-RXN	iML1515	iYO844	iAF692	['META:URA-PHOSPH-RXN']	['R02484']	['rxn01799']	['MNXR97818']	['META:URA-PHOSPH-RXN']	['R02484']	['rxn01799']	['MNXR97818']	['META:URA-PHOSPH-RXN']	['R02484']	['rxn01799']	['MNXR97818']
DURIt2pp	Deoxyuridine transport in via proton symport (periplasm)	TRANS-RXN-108F		rxn09685; rxn08376	MNXR97820	TRANS-RXN-108F	iML1515			['META:TRANS-RXN-108F']		['rxn09685', 'rxn08376']	['MNXR97820']								
DURItex	Deoxyuridine transport via diffusion (extracellular to periplasm)			rxn10984; rxn08377	MNXR97819		iML1515					['rxn10984', 'rxn08377']	['MNXR97819']								
DUTPDP	DUTP diphosphatase	DUTP-PYROP-RXN	R02100	rxn01519	MNXR97822	DUTP-PYROP-RXN	iML1515	iYO844		['META:DUTP-PYROP-RXN']	['R02100']	['rxn01519']	['MNXR97822']	['META:DUTP-PYROP-RXN']	['R02100']	['rxn01519']	['MNXR97822']				
DXPRIi	1-deoxy-D-xylulose reductoisomerase	DXPREDISOM-RXN	R05688	rxn03958	MNXR97830	DXPREDISOM-RXN	iML1515	iYO844		['META:DXPREDISOM-RXN']	['R05688']	['rxn03958']	['MNXR97830']	['META:DXPREDISOM-RXN']	['R05688']	['rxn03958']	['MNXR97830']				
DXPS	1-deoxy-D-xylulose 5-phosphate synthase	DXS-RXN	R05636	rxn03909	MNXR97831		iML1515	iYO844		['META:DXS-RXN']	['R05636']	['rxn03909']	['MNXR97831']	['META:DXS-RXN']	['R05636']	['rxn03909']	['MNXR97831']				
DXYLK	1-Deoxy-D-xylulose kinase	RXN0-382		rxn08380	MNXR97832		iML1515			['META:RXN0-382']		['rxn08380']	['MNXR97832']								
DXYLONtex	D-xylonate transport via diffusion (extracellular)						iML1515														
DXYLONtpp	D-xylonate reversible tranposrt (periplasm)						iML1515														
DXYLTD	D-xylonate dehydratase						iML1515														
D_LACt2pp	D-lactate transport via proton symport (periplasm)	TRANS-RXN0-515		rxn09772; rxn08350; rxn10171	MNXR97838	TRANS-RXN0-515	iML1515			['META:TRANS-RXN0-515']		['rxn10171', 'rxn09772', 'rxn08350']	['MNXR97838']								
D_LACtex	D-lactate transport via diffusion (extracellular to periplasm)			rxn08351	MNXR97840		iML1515					['rxn08351']	['MNXR97840']								
E4PD	Erythrose 4-phosphate dehydrogenase	ERYTH4PDEHYDROG-RXN	R01825	rxn01331	MNXR97842	ERYTH4PDEHYDROG-RXN	iML1515			['META:ERYTH4PDEHYDROG-RXN']	['R01825']	['rxn01331']	['MNXR97842']								
E4PP	Erythrose-4-phosphate phosphatase						iML1515														
EAR100x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)				MNXR97845		iML1515						['MNXR97845']								
EAR100y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)				MNXR97846		iML1515						['MNXR97846']								
EAR120x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)				MNXR97847		iML1515						['MNXR97847']								
EAR120y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)				MNXR97848		iML1515						['MNXR97848']								
EAR121x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)				MNXR97849		iML1515						['MNXR97849']								
EAR121y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)				MNXR97850		iML1515						['MNXR97850']								
EAR140x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)				MNXR97851		iML1515						['MNXR97851']								
EAR140y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)				MNXR97852		iML1515						['MNXR97852']								
EAR141x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)				MNXR97853		iML1515						['MNXR97853']								
EAR141y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)				MNXR97854		iML1515						['MNXR97854']								
EAR160x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)				MNXR97855		iML1515						['MNXR97855']								
EAR160y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)				MNXR97856		iML1515						['MNXR97856']								
EAR161x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)				MNXR97857		iML1515						['MNXR97857']								
EAR161y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1)				MNXR97858		iML1515						['MNXR97858']								
EAR180x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)				MNXR97859		iML1515						['MNXR97859']								
EAR180y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0)				MNXR97860		iML1515						['MNXR97860']								
EAR181x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)				MNXR97861		iML1515						['MNXR97861']								
EAR181y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)				MNXR97862		iML1515						['MNXR97862']								
EAR40x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)				MNXR97863		iML1515						['MNXR97863']								
EAR40y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)				MNXR97864		iML1515						['MNXR97864']								
EAR60x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)				MNXR97865		iML1515						['MNXR97865']								
EAR60y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)				MNXR97866		iML1515						['MNXR97866']								
EAR80x	Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)				MNXR97867		iML1515						['MNXR97867']								
EAR80y	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)				MNXR97868		iML1515						['MNXR97868']								
ECA4COLIPAabctex	Enterobacterial common antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)				MNXR97871		iML1515						['MNXR97871']								
ECA4OALpp	Enterobacterial common antigen (x4) O-antigen ligase (periplasm)				MNXR142825		iML1515						['MNXR142825']								
ECAP1pp	Enterobacterial common antigen polymerase (periplasm)				MNXR97874		iML1515						['MNXR97874']								
ECAP2pp	Enterobacterial common antigen polymerase (periplasm)				MNXR142826		iML1515						['MNXR142826']								
ECAP3pp	Enterobacterial common antigen polymerase (periplasm)				MNXR142827		iML1515						['MNXR142827']								
ECAtpp	Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)	TRANS-RXN0-279		rxn08411	MNXR97878	TRANS-RXN0-279	iML1515			['META:TRANS-RXN0-279']		['rxn08411']	['MNXR97878']								
ECHH_10				rxn10507	MNXR97881				iAF692											['rxn10507']	['MNXR97881']
ECOAH1	3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	RXN-11667	R03026	rxn02167	MNXR97883	RXN-11667	iML1515			['META:RXN-11667']	['R03026']	['rxn02167']	['MNXR97883']								
ECOAH1_1		RXN-11667	R03026	rxn02167	MNXR97883			iYO844						['META:RXN-11667']	['R03026']	['rxn02167']	['MNXR97883']				
ECOAH2	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	RXN-12567	R04749	rxn03250	MNXR97886	['RXN-20677', 'RXN-12567']	iML1515	iYO844		['META:RXN-12567']	['R04749']	['rxn03250']	['MNXR97886']	['META:RXN-12567']	['R04749']	['rxn03250']	['MNXR97886']				
ECOAH2c		METHYLACYLYLCOA-HYDROXY-RXN	R04224	rxn02949	MNXR138263			iYO844						['META:METHYLACYLYLCOA-HYDROXY-RXN']	['R04224']	['rxn02949']	['MNXR138263']				
ECOAH3	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)		R04746	rxn03247	MNXR97888		iML1515	iYO844			['R04746']	['rxn03247']	['MNXR97888']		['R04746']	['rxn03247']	['MNXR97888']				
ECOAH4	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	RXN-13616	R04744	rxn03245	MNXR97889	RXN-13616	iML1515	iYO844		['META:RXN-13616']	['R04744']	['rxn03245']	['MNXR97889']	['META:RXN-13616']	['R04744']	['rxn03245']	['MNXR97889']				
ECOAH5	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)		R04170	rxn02911	MNXR97890	RXN-20675	iML1515				['R04170']	['rxn02911']	['MNXR97890']								
ECOAH5_1			R04170	rxn02911	MNXR97890			iYO844							['R04170']	['rxn02911']	['MNXR97890']				
ECOAH6	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	RXN-14273	R04740	rxn03241	MNXR97891	RXN-14273	iML1515	iYO844		['META:RXN-14273']	['R04740']	['rxn03241']	['MNXR97891']	['META:RXN-14273']	['R04740']	['rxn03241']	['MNXR97891']				
ECOAH7	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	RXN-14272	R04738	rxn03240	MNXR97892	RXN-14272	iML1515	iYO844		['META:RXN-14272']	['R04738']	['rxn03240']	['MNXR97892']	['META:RXN-14272']	['R04738']	['rxn03240']	['MNXR97892']				
ECOAH8	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)			rxn08413	MNXR97893		iML1515					['rxn08413']	['MNXR97893']								
ECOAH9ir		TIGLYLCOA-HYDROXY-RXN	R04204	rxn02934	MNXR97894	TIGLYLCOA-HYDROXY-RXN		iYO844						['META:TIGLYLCOA-HYDROXY-RXN']	['R04204']	['rxn02934']	['MNXR97894']				
ECTOINEabc				rxn05550	MNXR97896			iYO844								['rxn05550']	['MNXR97896']				
EDA	2-dehydro-3-deoxy-phosphogluconate aldolase	KDPGALDOL-RXN	R05605	rxn03884	MNXR97897		iML1515	iYO844		['META:KDPGALDOL-RXN']	['R05605']	['rxn03884']	['MNXR97897']	['META:KDPGALDOL-RXN']	['R05605']	['rxn03884']	['MNXR97897']				
EDD	6-phosphogluconate dehydratase	PGLUCONDEHYDRAT-RXN	R02036	rxn01477	MNXR97898	PGLUCONDEHYDRAT-RXN	iML1515			['META:PGLUCONDEHYDRAT-RXN']	['R02036']	['rxn01477']	['MNXR97898']								
EDTXS1	Endotoxin Synthesis (lauroyl transferase)				MNXR97899		iML1515						['MNXR97899']								
EDTXS2	Endotoxin Synthesis (myristoyl transferase)				MNXR97901		iML1515						['MNXR97901']								
EDTXS3	Endotoxin Synthesis (palmitoleoyl ACP)				MNXR97903		iML1515						['MNXR97903']								
EDTXS4	Endotoxin Synthesis (myristoyl transferase)				MNXR97904		iML1515						['MNXR97904']								
EGMEACPR	Enoylglutaryl-[ACP] methyl ester reductase		R10118		MNXR97906		iML1515				['R10118']		['MNXR97906']								
ENLIPAabctex	Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular)				MNXR97922		iML1515						['MNXR97922']								
ENO	Enolase	2PGADEHYDRAT-RXN	R00658	rxn00459	MNXR97932	2PGADEHYDRAT-RXN	iML1515	iYO844	iAF692	['META:2PGADEHYDRAT-RXN']	['R00658']	['rxn00459']	['MNXR97932']	['META:2PGADEHYDRAT-RXN']	['R00658']	['rxn00459']	['MNXR97932']	['META:2PGADEHYDRAT-RXN']	['R00658']	['rxn00459']	['MNXR97932']
ENTCS	Enterochelin synthase			rxn13827; rxn08420	MNXR97933		iML1515					['rxn08420', 'rxn13827']	['MNXR97933']								
ENTERES	Enterochelin Esterase	RXN0-1661		rxn08421	MNXR97934		iML1515			['META:RXN0-1661']		['rxn08421']	['MNXR97934']								
EPMEACPR	Enoylpimeloyl-[ACP] methyl ester reductase		R10122		MNXR97945		iML1515				['R10122']		['MNXR97945']								
ETHAAL	Ethanolamine ammonia-lyase	ETHAMLY-RXN	R00749	rxn00539	MNXR97968	ETHAMLY-RXN	iML1515	iYO844		['META:ETHAMLY-RXN']	['R00749']	['rxn00539']	['MNXR97968']	['META:ETHAMLY-RXN']	['R00749']	['rxn00539']	['MNXR97968']				
ETHAt2pp	Ethanolamine transport in via proton symport			rxn08423; rxn05551	MNXR97975		iML1515					['rxn08423', 'rxn05551']	['MNXR97975']								
ETHAt6				rxn08423; rxn05551	MNXR97975			iYO844	iAF692							['rxn08423', 'rxn05551']	['MNXR97975']			['rxn08423', 'rxn05551']	['MNXR97975']
ETHAtex	Ethanolamine transport via diffusion (extracellular)	TRANS-RXN0-476		rxn10841; rxn08424	MNXR97974	TRANS-RXN0-476	iML1515			['META:TRANS-RXN0-476']		['rxn08424', 'rxn10841']	['MNXR97974']								
ETHSO3abcpp	Ethanesulfonate transport via ABC system (periplasm)			rxn08425; rxn05552	MNXR97977		iML1515					['rxn05552', 'rxn08425']	['MNXR97977']								
ETHSO3tex	Ethanesulfonate transport via diffusion (extracellular to periplasm)			rxn08426	MNXR97978		iML1515					['rxn08426']	['MNXR97978']								
ETHSabc				rxn08425; rxn05552	MNXR97977			iYO844								['rxn05552', 'rxn08425']	['MNXR97977']				
ETOHt3				rxn05553	MNXR97982			iYO844								['rxn05553']	['MNXR97982']				
ETOHtex	Ethanol transport via diffusion (extracellular to periplasm)	TRANS-RXN0-546		rxn08428; rxn09764; rxn09683	MNXR97980	TRANS-RXN0-546	iML1515			['META:TRANS-RXN0-546']		['rxn09683', 'rxn08428', 'rxn09764']	['MNXR97980']								
ETOHtrpp	Ethanol reversible transport via diffusion (periplasm)	TRANS-RXN0-546		rxn08428; rxn09764; rxn09683	MNXR97980	TRANS-RXN0-546	iML1515			['META:TRANS-RXN0-546']		['rxn09683', 'rxn08428', 'rxn09764']	['MNXR97980']								
EX_12ppd__R_e	(R)-Propane-1,2-diol exchange	TRANS-RXN0-467		rxn07920; rxn07919	MNXR94683	TRANS-RXN0-467	iML1515			['META:TRANS-RXN0-467']		['rxn07920', 'rxn07919']	['MNXR94683']								
EX_12ppd__S_e	(S)-Propane-1,2-diol exchange				MNXR94684		iML1515						['MNXR94684']								
EX_14glucan_e	1,4-alpha-D-glucan exchange				MNXR94694		iML1515						['MNXR94694']								
EX_15dap_e	1,5-Diaminopentane exchange			rxn08305	MNXR97147		iML1515					['rxn08305']	['MNXR97147']								
EX_23camp_e	2',3'-Cyclic AMP exchange			rxn07925	MNXR94718		iML1515					['rxn07925']	['MNXR94718']								
EX_23ccmp_e	2',3'-Cyclic CMP exchange			rxn07926	MNXR94720		iML1515					['rxn07926']	['MNXR94720']								
EX_23cgmp_e	2',3'-Cyclic GMP exchange			rxn07927	MNXR94721		iML1515					['rxn07927']	['MNXR94721']								
EX_23cump_e	2',3'-Cyclic UMP exchange			rxn07928	MNXR94726		iML1515					['rxn07928']	['MNXR94726']								
EX_23dappa_e	2,3-diaminopropionate exchange			rxn07930	MNXR94728		iML1515					['rxn07930']	['MNXR94728']								
EX_26dap__M_e	Meso-2,6-Diaminoheptanedioate exchange			rxn07931	MNXR94741		iML1515					['rxn07931']	['MNXR94741']								
EX_2ddglcn_e	2-Dehydro-3-deoxy-D-gluconate exchange			rxn08320	MNXR138208		iML1515	iYO844				['rxn08320']	['MNXR138208']			['rxn08320']	['MNXR138208']				
EX_2dglc_e	2-Deoxy-D-glucose exchange						iML1515														
EX_2hxmp_e		TRANS-RXN0-528			MNXR124044	TRANS-RXN0-528		iYO844						['META:TRANS-RXN0-528']			['MNXR124044']				
EX_2pg_e					MNXR94826			iYO844									['MNXR94826']				
EX_2pglyc_e					MNXR94823			iYO844									['MNXR94823']				
EX_34dhpac_e	3,4-Dihydroxyphenylacetaldehyde exchange			rxn07972	MNXR94848		iML1515					['rxn07972']	['MNXR94848']								
EX_3amba_e					MNXR142843			iYO844									['MNXR142843']				
EX_3amp_e	3'-AMP exchange			rxn07973	MNXR94857		iML1515	iYO844				['rxn07973']	['MNXR94857']			['rxn07973']	['MNXR94857']				
EX_3cmp_e	3'-cmp exchange			rxn07974	MNXR94861		iML1515	iYO844				['rxn07974']	['MNXR94861']			['rxn07974']	['MNXR94861']				
